  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr       dur
    339            0.8920        0.4785       0.5559            0.5559        1.2183  0.0028  88.0952
    340            0.8816        0.4541       0.5532            0.5532        1.2512  0.0027  84.0602
    341            0.8924        0.4586       0.5613            0.5613        1.2139  0.0026  91.7489
    342            0.8808        0.4556       0.5532            0.5532        1.2519  0.0026  81.8700
    343            0.8727        0.4746       0.5505            0.5505        1.2775  0.0025  86.1840
    344            0.8742        0.4437       0.5517            0.5517        1.2717  0.0024  85.7327
    345            0.8831        0.4649       0.5540            0.5540        1.2363  0.0023  82.8924
    346            0.8715        0.4695       0.5502            0.5502        1.2818  0.0022  82.2744
    347            0.8719        0.4550       0.5482            0.5482        1.2701  0.0021  77.0537
    348            0.8723        0.4675       0.5455            0.5455        1.2705  0.0021  100.4683
    349            0.8592        0.4534       0.5413            0.5413        1.3049  0.0020  82.1106
    350            0.8711        0.4484       0.5505            0.5505        1.2618  0.0019  81.0094
    351            0.8808        0.4607       0.5548            0.5548        1.2568  0.0018  82.8691
    352            0.8708        0.4709       0.5486            0.5486        1.2896  0.0018  84.2324
    353            0.8789        0.4527       0.5548            0.5548        1.2483  0.0017  84.8846
    354            0.8727        0.4501       0.5571            0.5571        1.2623  0.0016  80.0905
    355            0.8862        0.4671       0.5505            0.5505        1.2468  0.0016  79.7792
    356            0.8812        [32m0.4350[0m       0.5548            0.5548        1.2628  0.0015  80.3447
    357            0.8839        0.4601       0.5579            0.5579        1.2373  0.0014  90.6324
    358            0.8765        0.4659       0.5505            0.5505        1.2589  0.0014  76.6406
    359            0.8819        0.4506       0.5559            0.5559        1.2457  0.0013  79.0225
    360            0.8796        0.4774       0.5529            0.5529        1.2397  0.0012  82.6229
    361            0.8792        0.4598       0.5525            0.5525        1.2475  0.0012  86.0784
    362            0.8843        0.4428       0.5559            0.5559        1.2364  0.0011  91.5999
    363            0.8823        0.4497       0.5571            0.5571        1.2529  0.0011  85.0098
    364            0.8835        0.4376       0.5583            0.5583        1.2468  0.0010  93.8492
    365            0.8723        0.4457       0.5544            0.5544        1.2675  0.0009  87.0348
    366            0.8819        0.4486       0.5559            0.5559        1.2522  0.0009  85.7190
    367            0.8808        0.4595       0.5556            0.5556        1.2509  0.0008  84.5595
    368            0.8804        0.4514       0.5594            0.5594        1.2617  0.0008  86.0154
    369            0.8904        0.4661       0.5583            0.5583        1.2322  0.0007  79.1786
    370            0.8893        0.4571       0.5529            0.5529        1.2417  0.0007  92.0684
    371            0.8877        0.4463       0.5586            0.5586        1.2294  0.0006  84.9200
    372            0.8762        0.4508       0.5559            0.5559        1.2557  0.0006  80.1753
    373            0.8796        0.4508       0.5509            0.5509        1.2576  0.0006  82.4883
    374            0.8792        0.4380       0.5525            0.5525        1.2512  0.0005  79.9708
    375            0.8777        0.4473       0.5567            0.5567        1.2459  0.0005  80.3242
    376            0.8789        0.4462       0.5575            0.5575        1.2473  0.0004  84.2065
    377            0.8819        0.4520       0.5575            0.5575        1.2461  0.0004  79.4014
    378            0.8808        0.4602       0.5556            0.5556        1.2393  0.0004  78.8892
    379            0.8835        0.4477       0.5575            0.5575        1.2403  0.0003  80.1776
    380            0.8796        0.4548       0.5586            0.5586        1.2481  0.0003  81.6900
    381            0.8846        0.4517       0.5598            0.5598        1.2368  0.0003  79.3227
    382            0.8827        0.4565       0.5594            0.5594        1.2434  0.0003  84.9343
    383            0.8812        0.4553       0.5559            0.5559        1.2494  0.0002  87.0514
    384            0.8819        0.4509       0.5586            0.5586        1.2454  0.0002  83.1828
    385            0.8823        0.4390       0.5579            0.5579        1.2451  0.0002  82.1833
    386            0.8800        0.4350       0.5575            0.5575        1.2529  0.0002  81.8809
    387            0.8812        0.4399       0.5579            0.5579        1.2510  0.0001  79.5310
    388            0.8819        0.4507       0.5579            0.5579        1.2506  0.0001  83.4263
    389            0.8816        0.4607       0.5579            0.5579        1.2476  0.0001  94.7971
    390            0.8804        0.4563       0.5583            0.5583        1.2485  0.0001  95.2403
    391            0.8800        0.4566       0.5579            0.5579        1.2490  0.0001  79.6018
    392            0.8819        0.4484       0.5586            0.5586        1.2474  0.0000  82.5184
    393            0.8816        0.4711       0.5586            0.5586        1.2455  0.0000  80.9186
    394            0.8823        [32m0.4260[0m       0.5583            0.5583        1.2450  0.0000  80.2613
    395            0.8816        0.4548       0.5579            0.5579        1.2448  0.0000  80.5134
    396            0.8819        0.4659       0.5579            0.5579        1.2451  0.0000  83.3751
    397            0.8819        0.4509       0.5579            0.5579        1.2451  0.0000  78.9173
    398            0.8819        0.4611       0.5579            0.5579        1.2451  0.0000  84.8995
    399            0.8819        0.4576       0.5579            0.5579        1.2451  0.0000  82.3776
    400            0.8819        0.4710       0.5583            0.5583        1.2449  0.0000  91.6582
Elapsed time: 46841.24154996872 seconds
