  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr      dur
    338            0.7674        0.7482       0.6370            0.6370        0.8931  0.0372  29.8498
    339            0.7959        0.7517       0.6497            0.6497        0.8704  0.0372  32.1625
    340            0.8291        0.7870       0.6744            0.6744        0.8215  0.0371  31.8884
    341            0.8106        0.7586       0.6539            0.6539        0.8612  0.0370  33.4051
    342            0.8052        0.7277       0.6481            0.6481        0.8693  0.0370  31.2461
    343            0.8110        0.7761       0.6547            0.6547        0.8494  0.0369  30.5556
    344            0.8256        0.7651       0.6586            0.6586        0.8556  0.0368  31.6405
    345            0.7469        0.7749       0.5976            0.5976        0.9775  0.0367  33.3301
    346            [36m0.8476[0m        0.7352       [35m0.6856[0m            [31m0.6856[0m        0.8129  0.0367  31.6639
    347            0.8272        0.8100       0.6663            0.6663        0.8408  0.0366  27.4793
    348            0.8206        0.7321       0.6566            0.6566        0.8478  0.0365  30.1469
    349            [36m0.8488[0m        0.7268       [35m0.6863[0m            [31m0.6863[0m        [94m0.8034[0m  0.0365  31.5505
    350            0.8283        [32m0.7144[0m       0.6806            0.6806        0.8217  0.0364  30.2713
    351            0.8260        0.7738       0.6709            0.6709        0.8250  0.0363  31.8596
    352            0.8002        0.7733       0.6501            0.6501        0.8742  0.0363  31.3024
    353            0.8299        0.7318       0.6694            0.6694        0.8311  0.0362  30.7553
    354            0.6613        0.7293       0.5617            0.5617        1.0950  0.0361  31.2393
    355            0.7473        0.7254       0.6142            0.6142        0.9459  0.0360  30.3997
    356            0.6863        0.8040       0.5698            0.5698        1.1379  0.0360  31.0728
    357            0.8218        0.7805       0.6562            0.6562        0.8397  0.0359  30.3594
    358            0.8121        0.7682       0.6593            0.6593        0.8556  0.0358  30.0338
    359            0.7994        0.8646       0.6539            0.6539        0.8646  0.0358  30.9496
    360            0.8341        0.7158       0.6698            0.6698        0.8221  0.0357  27.1087
    361            0.7585        0.7550       0.6254            0.6254        0.9140  0.0356  30.8664
    362            0.7901        0.7686       0.6404            0.6404        0.8839  0.0355  30.6854
    363            0.7963        0.7376       0.6512            0.6512        0.8626  0.0355  30.3181
    364            0.7982        0.7970       0.6435            0.6435        0.8871  0.0354  29.8278
    365            0.8345        0.7733       0.6628            0.6628        0.8223  0.0353  30.4135
    366            0.7851        0.7377       0.6300            0.6300        0.9110  0.0353  30.1028
    367            0.8349        0.7343       0.6721            0.6721        0.8222  0.0352  30.4891
    368            0.8407        [32m0.7002[0m       0.6732            0.6732        0.8192  0.0351  30.8673
    369            0.7724        [32m0.6997[0m       0.6223            0.6223        0.9038  0.0350  32.4177
    370            0.7797        0.7754       0.6431            0.6431        0.8586  0.0350  32.3258
    371            0.8140        0.7279       0.6539            0.6539        0.8371  0.0349  30.0195
    372            0.7793        0.7383       0.6385            0.6385        0.8914  0.0348  29.7528
    373            0.8337        0.7194       0.6667            0.6667        0.8203  0.0348  29.5829
    374            0.7693        0.7110       0.6308            0.6308        0.9157  0.0347  27.4402
    375            0.8318        0.7669       0.6647            0.6647        0.8201  0.0346  28.9578
    376            0.7785        0.7490       0.6381            0.6381        0.8866  0.0345  35.9110
    377            0.7407        0.7043       0.6192            0.6192        0.9228  0.0345  44.5898
    378            0.8110        0.7503       0.6443            0.6443        0.8598  0.0344  20.8133
    379            0.8144        0.7466       0.6528            0.6528        0.8605  0.0343  21.3202
    380            0.8414        0.7135       0.6713            0.6713        0.8217  0.0342  21.7041
    381            0.8434        0.7291       0.6833            0.6833        0.8056  0.0342  20.4701
    382            0.8272        0.7721       0.6690            0.6690        0.8324  0.0341  20.3109
    383            0.8380        0.7038       0.6640            0.6640        0.8149  0.0340  20.3766
    384            0.8472        0.7140       0.6786            0.6786        0.8049  0.0340  20.9665
    385            0.8113        0.7789       0.6613            0.6613        0.8359  0.0339  20.4125
    386            0.8160        0.7727       0.6555            0.6555        0.8472  0.0338  21.4564
    387            0.8106        0.7741       0.6454            0.6454        0.8620  0.0337  20.5837
    388            0.7812        0.7425       0.6343            0.6343        0.8971  0.0337  21.1958
    389            0.8248        0.7577       0.6620            0.6620        0.8390  0.0336  21.2432
    390            0.8206        0.7441       0.6674            0.6674        0.8369  0.0335  21.8997
    391            0.8183        0.7166       0.6674            0.6674        0.8335  0.0334  21.1136
    392            0.7936        0.7215       0.6501            0.6501        0.8687  0.0334  20.4817
    393            0.8125        0.7482       0.6574            0.6574        0.8404  0.0333  27.5856
    394            0.8299        0.7373       0.6744            0.6744        0.8227  0.0332  34.5716
    395            0.8322        0.7266       0.6728            0.6728        0.8148  0.0331  27.2949
    396            0.8137        0.7202       0.6659            0.6659        0.8304  0.0331  21.1517
    397            0.7697        [32m0.6966[0m       0.6366            0.6366        0.8963  0.0330  20.7743
    398            0.8418        0.7548       0.6771            0.6771        0.8067  0.0329  20.0132
    399            0.7805        0.7353       0.6196            0.6196        0.9005  0.0328  20.5677
    400            0.7739        0.7805       0.6481            0.6481        0.8848  0.0328  20.0043
    401            0.8314        0.7447       0.6698            0.6698        0.8253  0.0327  20.2250
    402            0.7921        0.7336       0.6416            0.6416        0.8820  0.0326  20.4714
    403            0.8310        0.7386       0.6667            0.6667        0.8227  0.0325  20.8144
    404            0.8110        0.7371       0.6582            0.6582        0.8404  0.0325  21.1203
    405            0.8183        0.6993       0.6528            0.6528        0.8503  0.0324  41.9491
    406            0.8272        0.7339       0.6590            0.6590        0.8510  0.0323  30.2603
    407            0.8372        [32m0.6813[0m       0.6524            0.6524        0.8343  0.0322  33.8745
    408            0.7677        0.7169       0.6123            0.6123        0.9044  0.0322  33.1647
    409            0.8218        0.7680       0.6694            0.6694        0.8158  0.0321  33.5226
    410            0.8318        0.7388       0.6636            0.6636        0.8284  0.0320  33.9268
    411            0.7886        0.7267       0.6501            0.6501        0.8809  0.0319  36.9496
    412            0.7639        0.7165       0.6154            0.6154        0.9604  0.0319  35.7610
    413            0.7897        0.7523       0.6350            0.6350        0.8878  0.0318  83.0961
    414            0.8002        0.7476       0.6327            0.6327        0.8776  0.0317  42.7846
    415            0.8048        0.7333       0.6520            0.6520        0.8659  0.0316  35.0334
    416            0.8434        0.7502       0.6624            0.6624        0.8229  0.0316  33.9070
    417            0.8021        0.7051       0.6362            0.6362        0.8775  0.0315  35.4823
    418            0.8376        0.7380       0.6798            0.6798        0.8165  0.0314  46.5720
    419            0.8368        0.7663       0.6640            0.6640        0.8388  0.0313  34.8967
    420            0.8314        0.7353       0.6740            0.6740        0.8314  0.0313  44.6017
    421            0.8094        0.7012       0.6474            0.6474        0.8614  0.0312  34.0561
    422            0.8322        0.6883       0.6543            0.6543        0.8359  0.0311  53.0490
    423            0.8063        0.7154       0.6393            0.6393        0.8804  0.0310  36.3752
    424            0.8144        0.7898       0.6532            0.6532        0.8751  0.0310  37.6647
    425            0.8221        0.7289       0.6632            0.6632        0.8362  0.0309  36.4133
    426            0.8329        0.7232       0.6601            0.6601        0.8310  0.0308  38.2624
    427            0.8441        0.7140       0.6694            0.6694        0.8112  0.0307  34.0021
    428            0.8129        0.7286       0.6555            0.6555        0.8443  0.0307  33.2825
    429            0.8306        0.7137       0.6601            0.6601        0.8323  0.0306  32.7649
    430            0.7905        0.7784       0.6285            0.6285        0.8918  0.0305  37.4847
    431            0.8202        0.7378       0.6644            0.6644        0.8470  0.0304  42.0011
    432            0.8318        0.6880       0.6624            0.6624        0.8277  0.0303  35.8250
    433            0.8248        0.6875       0.6698            0.6698        0.8294  0.0303  40.4613
    434            0.8329        0.6994       0.6709            0.6709        0.8255  0.0302  37.0635
    435            0.8372        0.7166       0.6628            0.6628        0.8397  0.0301  34.8128
    436            0.7932        0.7747       0.6439            0.6439        0.8827  0.0300  36.9834
    437            0.7867        0.7018       0.6424            0.6424        0.8839  0.0300  36.1513
    438            0.8472        [32m0.6634[0m       [35m0.6875[0m            [31m0.6875[0m        0.8046  0.0299  35.8099
    439            0.8156        0.7458       0.6609            0.6609        0.8332  0.0298  35.1697
    440            0.8399        0.6900       0.6678            0.6678        0.8068  0.0297  35.7473
    441            0.8133        0.6794       0.6682            0.6682        0.8497  0.0297  34.4619
    442            0.7936        0.7055       0.6393            0.6393        0.8822  0.0296  34.0291
    443            [36m0.8507[0m        0.6873       0.6725            0.6725        0.8127  0.0295  35.2702
    444            0.7855        0.6932       0.6393            0.6393        0.8699  0.0294  36.0980
    445            0.8318        0.6909       0.6686            0.6686        0.8231  0.0293  36.8933
    446            0.8341        0.7051       0.6744            0.6744        0.8188  0.0293  36.1739
    447            0.8121        0.7225       0.6489            0.6489        0.8667  0.0292  35.9904
    448            0.8048        0.7502       0.6547            0.6547        0.8637  0.0291  34.6797
    449            0.8441        0.7169       0.6582            0.6582        0.8348  0.0290  35.8438
    450            0.7647        0.6886       0.6300            0.6300        0.9207  0.0290  35.6967
    451            0.8445        0.7319       0.6752            0.6752        [94m0.8020[0m  0.0289  40.6959
    452            0.8233        0.7028       0.6617            0.6617        0.8384  0.0288  36.8111
    453            0.8472        0.7517       0.6678            0.6678        0.8135  0.0287  35.5711
    454            0.8465        0.7369       0.6798            0.6798        0.8157  0.0286  38.9333
    455            0.7396        0.6878       0.6030            0.6030        0.9637  0.0286  35.8483
    456            0.7870        0.7099       0.6400            0.6400        0.9005  0.0285  35.2976
    457            [36m0.8542[0m        0.7070       0.6752            0.6752        0.8124  0.0284  35.1277
    458            0.8349        0.7106       0.6632            0.6632        0.8295  0.0283  35.0333
    459            0.8113        0.6763       0.6377            0.6377        0.8732  0.0283  35.7485
    460            0.8175        0.6833       0.6617            0.6617        0.8457  0.0282  36.2003
    461            0.8040        0.7136       0.6458            0.6458        0.8626  0.0281  36.3303
    462            0.8167        0.7025       0.6586            0.6586        0.8450  0.0280  36.3026
    463            0.8048        0.7019       0.6454            0.6454        0.8540  0.0279  36.7429
    464            0.7990        0.6964       0.6385            0.6385        0.8804  0.0279  36.5927
    465            0.8368        0.6927       0.6651            0.6651        0.8312  0.0278  34.9483
    466            0.8391        0.7162       0.6593            0.6593        0.8296  0.0277  42.0182
    467            0.8125        0.7448       0.6474            0.6474        0.8515  0.0276  33.8571
    468            0.8083        0.6899       0.6586            0.6586        0.8506  0.0276  36.4237
    469            0.7323        0.6964       0.6034            0.6034        0.9871  0.0275  34.6867
    470            0.8314        0.6978       0.6644            0.6644        0.8277  0.0274  34.7259
    471            0.7878        0.7202       0.6408            0.6408        0.8712  0.0273  36.2360
    472            0.8530        0.7114       0.6767            0.6767        0.8078  0.0272  36.4046
    473            0.8140        0.7244       0.6454            0.6454        0.8490  0.0272  34.9549
    474            0.8438        0.7631       0.6755            0.6755        0.8186  0.0271  34.7957
    475            0.8368        0.7389       0.6590            0.6590        0.8274  0.0270  35.8022
    476            0.8399        0.7235       0.6644            0.6644        0.8223  0.0269  34.8853
    477            0.7878        0.6956       0.6188            0.6188        0.9190  0.0268  35.8528
    478            0.7677        0.6957       0.6065            0.6065        0.9269  0.0268  35.0930
    479            [36m0.8557[0m        0.7246       0.6809            0.6809        [94m0.7911[0m  0.0267  35.3654
    480            0.8275        0.7308       0.6617            0.6617        0.8431  0.0266  36.2235
    481            0.8407        0.7009       0.6605            0.6605        0.8264  0.0265  34.8934
    482            0.8426        0.7135       0.6659            0.6659        0.8230  0.0265  36.0169
    483            0.8160        0.7146       0.6512            0.6512        0.8650  0.0264  34.5200
    484            0.8233        0.6827       0.6393            0.6393        0.8606  0.0263  36.0929
    485            0.8345        0.6814       0.6647            0.6647        0.8369  0.0262  35.8216
    486            0.8268        0.6726       0.6528            0.6528        0.8627  0.0261  36.8827
    487            0.8461        0.6750       0.6628            0.6628        0.8311  0.0261  35.5290
    488            0.8229        0.6816       0.6582            0.6582        0.8432  0.0260  34.1812
    489            0.8368        0.6805       0.6609            0.6609        0.8305  0.0259  35.1066
    490            [36m0.8561[0m        0.7060       0.6836            0.6836        0.8035  0.0258  35.0222
    491            0.8036        0.6643       0.6524            0.6524        0.8578  0.0257  35.4602
    492            0.7704        0.6897       0.6296            0.6296        0.9161  0.0257  37.1825
    493            0.7697        0.6972       0.6181            0.6181        0.9100  0.0256  35.3789
    494            0.8407        0.6898       0.6566            0.6566        0.8417  0.0255  36.0115
    495            0.8198        0.6699       0.6528            0.6528        0.8519  0.0254  34.8279
    496            0.8314        0.6688       0.6694            0.6694        0.8352  0.0254  35.5095
    497            0.7639        0.6771       0.6154            0.6154        0.9286  0.0253  35.4475
    498            0.8187        0.7020       0.6424            0.6424        0.8560  0.0252  35.5532
    499            0.8391        0.6994       0.6701            0.6701        0.8227  0.0251  34.1967
    500            0.7959        0.6805       0.6593            0.6593        0.8581  0.0250  36.2083
    501            [36m0.8619[0m        0.7330       0.6794            0.6794        0.7993  0.0250  35.3297
    502            0.8349        0.7014       0.6620            0.6620        0.8375  0.0249  35.3592
    503            0.8075        0.7008       0.6539            0.6539        0.8639  0.0248  35.1475
    504            0.7758        0.6927       0.6393            0.6393        0.9110  0.0247  37.0720
    505            0.8264        0.6989       0.6605            0.6605        0.8501  0.0246  34.3607
    506            0.8306        0.6926       0.6574            0.6574        0.8380  0.0246  35.2520
    507            0.8021        0.6913       0.6493            0.6493        0.8644  0.0245  35.8617
    508            0.8569        0.6845       0.6798            0.6798        0.7987  0.0244  35.1987
    509            0.8453        0.6948       0.6655            0.6655        0.8242  0.0243  35.1013
    510            0.7704        0.6851       0.6254            0.6254        0.9153  0.0243  36.2533
    511            0.8422        0.6906       0.6636            0.6636        0.8166  0.0242  37.3947
    512            0.8179        0.6867       0.6562            0.6562        0.8437  0.0241  36.3684
    513            0.7558        0.6754       0.6208            0.6208        0.9406  0.0240  37.4692
    514            0.8519        0.6977       0.6717            0.6717        0.8092  0.0239  36.1474
    515            0.8360        0.6772       0.6574            0.6574        0.8328  0.0239  34.8302
    516            0.8287        0.6979       0.6555            0.6555        0.8400  0.0238  34.4148
    517            0.8071        0.6812       0.6451            0.6451        0.8659  0.0237  37.3089
    518            0.8272        0.7112       0.6493            0.6493        0.8513  0.0236  35.0198
    519            0.8360        0.6655       0.6555            0.6555        0.8358  0.0235  34.1231
    520            0.8391        0.6987       0.6593            0.6593        0.8310  0.0235  38.0195
    521            0.7820        0.6860       0.6231            0.6231        0.9145  0.0234  35.8609
    522            0.8210        0.6667       0.6497            0.6497        0.8512  0.0233  36.9571
    523            [36m0.8627[0m        0.6913       0.6821            0.6821        0.7994  0.0232  35.2271
    524            0.7986        0.6900       0.6377            0.6377        0.8905  0.0232  35.6913
    525            0.7508        0.7193       0.6096            0.6096        0.9375  0.0231  35.6633
    526            0.8036        0.6771       0.6454            0.6454        0.8852  0.0230  36.1478
    527            0.8422        0.6892       0.6582            0.6582        0.8365  0.0229  33.2605
    528            0.8179        0.6642       0.6555            0.6555        0.8520  0.0228  33.5959
    529            [36m0.8665[0m        0.6884       [35m0.6887[0m            [31m0.6887[0m        0.7998  0.0228  33.6437
    530            0.8102        [32m0.6611[0m       0.6628            0.6628        0.8510  0.0227  32.8379
    531            0.8526        0.6809       0.6779            0.6779        0.8081  0.0226  33.2968
    532            0.8198        0.7039       0.6632            0.6632        0.8393  0.0225  33.4550
    533            0.8291        0.6857       0.6613            0.6613        0.8399  0.0224  33.3233
    534            0.8218        0.6665       0.6628            0.6628        0.8408  0.0224  34.6559
    535            0.8179        0.6775       0.6543            0.6543        0.8522  0.0223  33.4822
    536            0.8256        0.6668       0.6640            0.6640        0.8354  0.0222  33.7323
    537            0.8607        0.6889       0.6833            0.6833        0.8032  0.0221  33.7209
    538            0.8349        [32m0.6444[0m       0.6574            0.6574        0.8427  0.0221  32.7078
    539            0.8615        0.6863       0.6752            0.6752        0.8076  0.0220  35.4759
    540            0.8461        0.6688       0.6574            0.6574        0.8363  0.0219  36.4482
    541            0.8291        0.6818       0.6543            0.6543        0.8499  0.0218  33.6757
    542            0.8005        0.6785       0.6412            0.6412        0.8824  0.0217  34.1565
    543            0.8036        0.6871       0.6269            0.6269        0.8862  0.0217  33.4270
    544            0.7901        0.6733       0.6397            0.6397        0.8790  0.0216  34.6060
    545            0.8507        0.6552       0.6713            0.6713        0.8070  0.0215  33.7806
    546            0.8438        0.6812       0.6624            0.6624        0.8223  0.0214  34.0356
    547            0.8021        0.6644       0.6466            0.6466        0.8805  0.0214  32.9714
    548            0.8233        0.6695       0.6485            0.6485        0.8560  0.0213  34.0889
    549            0.8530        0.6598       0.6667            0.6667        0.8178  0.0212  33.0142
    550            0.8125        0.6747       0.6590            0.6590        0.8570  0.0211  33.5563
    551            0.8480        0.6561       0.6748            0.6748        0.8132  0.0210  33.5478
    552            0.8515        0.6766       0.6659            0.6659        0.8228  0.0210  33.1573
    553            0.8438        [32m0.6285[0m       0.6682            0.6682        0.8304  0.0209  33.4239
    554            0.8418        0.6915       0.6725            0.6725        0.8222  0.0208  34.2169
    555            0.8546        0.6542       0.6682            0.6682        0.8232  0.0207  33.8857
    556            0.8465        0.6594       0.6713            0.6713        0.8218  0.0207  34.0682
    557            0.8515        0.6632       0.6771            0.6771        0.8146  0.0206  33.0182
    558            0.8522        0.6383       0.6690            0.6690        0.8193  0.0205  32.8928
    559            0.8511        0.6841       0.6659            0.6659        0.8256  0.0204  34.0419
    560            0.8434        0.6489       0.6505            0.6505        0.8343  0.0203  33.4367
    561            0.8619        0.6364       0.6786            0.6786        0.7963  0.0203  33.4153
    562            0.8403        0.6878       0.6566            0.6566        0.8386  0.0202  34.2247
    563            0.8306        0.6789       0.6447            0.6447        0.8597  0.0201  34.8988
    564            0.8426        0.6442       0.6640            0.6640        0.8270  0.0200  33.2514
    565            0.8495        0.6762       0.6740            0.6740        0.8196  0.0200  33.5466
    566            0.8194        0.6665       0.6543            0.6543        0.8534  0.0199  33.8233
    567            0.8356        0.6425       0.6617            0.6617        0.8356  0.0198  34.9387
    568            [36m0.8723[0m        0.7015       [35m0.6906[0m            [31m0.6906[0m        [94m0.7869[0m  0.0197  33.3489
    569            0.8333        0.6538       0.6663            0.6663        0.8367  0.0197  34.6355
    570            0.8059        0.6955       0.6385            0.6385        0.8829  0.0196  36.1262
    571            0.8272        0.6706       0.6663            0.6663        0.8362  0.0195  35.8906
    572            0.8059        0.6772       0.6296            0.6296        0.8922  0.0194  35.8934
    573            0.8457        0.6780       0.6667            0.6667        0.8292  0.0193  35.7010
    574            0.8453        0.6567       0.6755            0.6755        0.8195  0.0193  35.2775
    575            0.8391        0.6532       0.6698            0.6698        0.8300  0.0192  34.4804
    576            0.8148        0.6701       0.6435            0.6435        0.8731  0.0191  34.3096
    577            0.8607        0.6528       0.6782            0.6782        0.8124  0.0190  34.3964
    578            0.8596        0.6532       0.6786            0.6786        0.8114  0.0190  35.7850
    579            0.8418        0.6508       0.6617            0.6617        0.8356  0.0189  34.9173
    580            0.8175        0.6587       0.6578            0.6578        0.8552  0.0188  36.3357
    581            0.8584        0.6811       0.6779            0.6779        0.8142  0.0187  36.5053
    582            0.8468        0.6968       0.6682            0.6682        0.8210  0.0187  34.0441
    583            0.8310        0.7267       0.6562            0.6562        0.8434  0.0186  35.7695
    584            0.8318        0.6944       0.6543            0.6543        0.8447  0.0185  34.3053
    585            0.8241        0.6534       0.6559            0.6559        0.8429  0.0184  36.7630
    586            0.8414        0.6516       0.6659            0.6659        0.8347  0.0184  35.8939
    587            0.8356        0.6440       0.6617            0.6617        0.8329  0.0183  35.6260
    588            0.8395        0.6657       0.6644            0.6644        0.8219  0.0182  35.3594
    589            0.8557        0.6569       0.6775            0.6775        0.8097  0.0181  36.2666
    590            0.8279        0.6417       0.6485            0.6485        0.8493  0.0181  35.0151
    591            0.8414        0.6304       0.6601            0.6601        0.8287  0.0180  22.6944
    592            0.8434        0.6576       0.6709            0.6709        0.8202  0.0179  21.4015
    593            0.8684        [32m0.6215[0m       0.6736            0.6736        0.8002  0.0178  21.3417
    594            0.8264        0.6921       0.6593            0.6593        0.8390  0.0178  21.5424
    595            0.8511        0.6375       0.6674            0.6674        0.8047  0.0177  19.9480
    596            0.8453        0.6683       0.6582            0.6582        0.8326  0.0176  20.6901
    597            0.8275        0.6429       0.6655            0.6655        0.8421  0.0175  20.8759
    598            0.8368        0.6633       0.6501            0.6501        0.8412  0.0175  20.4318
    599            0.8492        0.6365       0.6682            0.6682        0.8248  0.0174  20.1115
    600            0.8395        0.6621       0.6678            0.6678        0.8269  0.0173  20.5792
    601            0.8353        0.6723       0.6601            0.6601        0.8280  0.0172  21.4662
    602            0.8438        0.6709       0.6655            0.6655        0.8212  0.0172  20.7435
    603            0.8399        0.6769       0.6671            0.6671        0.8295  0.0171  20.4154
    604            0.8580        0.6561       0.6771            0.6771        0.8053  0.0170  20.8196
    605            0.8349        0.6515       0.6609            0.6609        0.8306  0.0169  21.0815
    606            0.8461        0.6496       0.6632            0.6632        0.8202  0.0169  21.0801
    607            0.8272        0.6547       0.6512            0.6512        0.8463  0.0168  20.8974
    608            0.8526        0.6339       0.6701            0.6701        0.8134  0.0167  20.4060
    609            0.8457        0.6512       0.6725            0.6725        0.8182  0.0166  21.1892
    610            0.8399        0.6489       0.6597            0.6597        0.8295  0.0166  20.8697
    611            0.8318        0.6544       0.6578            0.6578        0.8380  0.0165  20.9637
    612            0.8395        0.6432       0.6628            0.6628        0.8289  0.0164  20.5650
    613            0.8067        0.6500       0.6435            0.6435        0.8674  0.0163  21.6405
    614            0.8148        0.6662       0.6393            0.6393        0.8708  0.0163  20.4122
    615            0.8383        0.6607       0.6532            0.6532        0.8422  0.0162  19.9591
    616            0.8156        0.6308       0.6605            0.6605        0.8487  0.0161  20.5293
    617            0.8530        0.6428       0.6651            0.6651        0.8183  0.0160  20.3214
    618            0.8353        0.6664       0.6478            0.6478        0.8599  0.0160  21.0765
    619            0.8654        0.6531       0.6860            0.6860        0.7956  0.0159  20.6781
    620            0.8380        0.6297       0.6520            0.6520        0.8350  0.0158  20.9981
    621            0.8538        0.6312       0.6655            0.6655        0.8233  0.0158  21.0820
    622            0.8565        0.6577       0.6686            0.6686        0.8147  0.0157  21.2916
    623            0.8499        0.6242       0.6640            0.6640        0.8259  0.0156  20.7486
    624            0.8441        [32m0.6147[0m       0.6590            0.6590        0.8251  0.0155  20.5505
    625            0.8175        0.6572       0.6617            0.6617        0.8443  0.0155  20.4700
    626            0.8345        0.6539       0.6551            0.6551        0.8425  0.0154  20.4691
    627            0.8399        0.6401       0.6574            0.6574        0.8348  0.0153  20.1387
    628            0.8484        0.6715       0.6713            0.6713        0.8142  0.0152  20.5551
    629            0.8638        0.6438       0.6717            0.6717        0.8019  0.0152  20.5080
    630            0.8349        0.6435       0.6551            0.6551        0.8306  0.0151  20.8746
    631            0.8592        0.6383       0.6725            0.6725        0.8137  0.0150  21.0138
    632            0.8665        0.6544       0.6806            0.6806        0.8122  0.0150  21.2111
    633            0.8588        0.6209       0.6678            0.6678        0.8156  0.0149  20.1152
    634            0.8221        0.6334       0.6481            0.6481        0.8681  0.0148  20.5061
    635            0.8275        0.6443       0.6586            0.6586        0.8433  0.0147  21.7013
    636            0.8507        0.6148       0.6644            0.6644        0.8271  0.0147  20.3345
    637            0.8526        0.6517       0.6674            0.6674        0.8137  0.0146  21.1724
    638            0.8488        0.6338       0.6682            0.6682        0.8228  0.0145  20.4739
    639            0.8546        0.6332       0.6698            0.6698        0.8138  0.0145  20.4834
    640            0.8160        0.6445       0.6481            0.6481        0.8670  0.0144  21.1102
    641            0.8573        0.6449       0.6775            0.6775        0.8071  0.0143  21.7759
    642            0.8522        0.6246       0.6767            0.6767        0.8104  0.0142  20.0050
    643            0.8499        0.6583       0.6709            0.6709        0.8194  0.0142  21.6218
    644            0.8453        0.6507       0.6752            0.6752        0.8260  0.0141  21.0488
    645            0.8638        0.6307       0.6678            0.6678        0.8189  0.0140  20.9145
    646            0.8399        0.6526       0.6547            0.6547        0.8469  0.0140  20.7287
    647            0.8515        0.6390       0.6659            0.6659        0.8279  0.0139  21.0305
    648            0.8688        0.6209       0.6782            0.6782        0.8067  0.0138  20.0358
    649            0.8476        0.6256       0.6586            0.6586        0.8389  0.0137  20.8242
    650            0.8711        0.6235       0.6840            0.6840        0.8003  0.0137  20.5864
    651            0.8634        0.6380       0.6856            0.6856        0.8032  0.0136  21.2697
    652            0.8430        0.6497       0.6613            0.6613        0.8255  0.0135  20.2449
    653            0.8086        0.6426       0.6451            0.6451        0.8659  0.0135  20.8494
    654            0.8492        0.6353       0.6632            0.6632        0.8317  0.0134  20.7164
    655            0.8291        0.6450       0.6497            0.6497        0.8589  0.0133  20.4051
    656            0.8619        0.6265       0.6698            0.6698        0.8142  0.0133  20.0151
    657            0.8175        0.6445       0.6370            0.6370        0.8704  0.0132  20.4224
    658            0.8430        0.6639       0.6562            0.6562        0.8330  0.0131  20.4724
    659            0.8580        0.6291       0.6690            0.6690        0.8189  0.0130  21.3637
    660            0.8488        0.6313       0.6647            0.6647        0.8293  0.0130  20.5419
    661            0.8488        0.6469       0.6655            0.6655        0.8196  0.0129  21.1677
    662            0.8468        0.6154       0.6701            0.6701        0.8212  0.0128  21.3657
    663            0.8499        0.6222       0.6593            0.6593        0.8360  0.0128  20.9142
    664            0.8287        0.6418       0.6590            0.6590        0.8456  0.0127  20.3041
    665            0.8553        0.6180       0.6620            0.6620        0.8228  0.0126  20.1955
    666            0.8453        0.6357       0.6651            0.6651        0.8348  0.0126  20.6190
    667            0.8461        0.6487       0.6647            0.6647        0.8448  0.0125  20.9250
    668            0.8557        0.6300       0.6682            0.6682        0.8216  0.0124  21.7897
    669            0.8465        0.6289       0.6508            0.6508        0.8455  0.0124  20.5134
    670            0.8426        0.6333       0.6620            0.6620        0.8397  0.0123  20.5544
    671            0.8457        0.6333       0.6659            0.6659        0.8350  0.0122  20.5947
    672            0.8241        0.6391       0.6535            0.6535        0.8630  0.0122  20.9452
    673            0.8395        0.6225       0.6624            0.6624        0.8435  0.0121  19.9417
    674            0.8611        [32m0.6133[0m       0.6759            0.6759        0.8126  0.0120  20.4990
    675            0.8383        0.6359       0.6586            0.6586        0.8482  0.0120  20.6755
    676            0.8507        0.6431       0.6671            0.6671        0.8281  0.0119  20.8990
    677            0.8592        0.6481       0.6678            0.6678        0.8069  0.0118  20.5875
    678            0.8530        0.6573       0.6628            0.6628        0.8260  0.0118  20.9469
    679            0.8526        0.6382       0.6736            0.6736        0.8110  0.0117  20.2448
    680            0.8275        0.6381       0.6412            0.6412        0.8678  0.0116  21.3792
    681            0.8538        0.6504       0.6644            0.6644        0.8236  0.0116  20.5358
    682            0.8634        0.6299       0.6671            0.6671        0.8158  0.0115  20.4953
    683            0.8353        0.6282       0.6512            0.6512        0.8493  0.0114  20.7948
    684            0.8341        0.6465       0.6516            0.6516        0.8516  0.0114  21.5359
    685            0.8495        0.6259       0.6667            0.6667        0.8258  0.0113  20.1347
    686            0.8650        0.6329       0.6701            0.6701        0.8158  0.0112  21.2922
    687            0.8584        0.6273       0.6728            0.6728        0.8217  0.0112  19.9919
    688            0.8530        0.6150       0.6570            0.6570        0.8336  0.0111  21.4311
    689            0.8495        0.6267       0.6620            0.6620        0.8270  0.0110  21.3889
    690            0.8387        0.6357       0.6547            0.6547        0.8448  0.0110  21.4301
    691            0.8480        0.6203       0.6636            0.6636        0.8312  0.0109  22.0697
    692            0.8561        [32m0.6111[0m       0.6713            0.6713        0.8261  0.0108  20.9967
    693            0.8515        0.6238       0.6659            0.6659        0.8287  0.0108  21.1534
    694            0.8546        0.6512       0.6636            0.6636        0.8328  0.0107  21.1076
    695            0.8569        0.6364       0.6640            0.6640        0.8288  0.0106  20.8386
    696            0.8414        0.6185       0.6562            0.6562        0.8468  0.0106  21.3452
    697            0.8391        0.6211       0.6501            0.6501        0.8503  0.0105  20.5581
    698            0.8619        0.6216       0.6659            0.6659        0.8121  0.0105  21.0004
