  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr       dur
    341            0.6416        0.9795       0.5540            0.5540        1.0561  0.0370  248.2885
    342            0.6833        0.9923       0.5664            0.5664        0.9875  0.0370  260.2486
    343            0.6254        0.9824       0.5482            0.5482        1.0737  0.0369  254.9420
    344            0.6501        1.0201       0.5633            0.5633        1.0586  0.0368  260.0334
    345            0.6802        1.0034       0.5748            0.5748        1.0067  0.0367  260.9580
    346            0.6547        1.0390       0.5664            0.5664        1.0175  0.0367  257.7415
    347            0.6516        1.0136       0.5571            0.5571        1.0560  0.0366  260.2457
    348            0.6458        0.9880       0.5718            0.5718        1.0521  0.0365  256.1658
    349            0.6644        1.0166       0.5694            0.5694        1.0234  0.0365  260.2279
    350            0.6995        0.9997       0.5895            0.5895        0.9858  0.0364  253.4375
    351            0.6655        0.9851       0.5694            0.5694        1.0007  0.0363  254.2231
    352            0.6736        [32m0.9768[0m       0.5706            0.5706        1.0126  0.0363  261.1314
    353            0.6929        1.0080       0.5903            0.5903        0.9905  0.0362  263.4549
    354            0.7184        0.9957       0.6022            0.6022        0.9668  0.0361  250.7193
    355            0.6948        0.9839       0.6007            0.6007        0.9817  0.0360  254.4528
    356            0.6887        [32m0.9607[0m       0.5833            0.5833        1.0024  0.0360  264.0683
    357            0.6829        0.9844       0.5737            0.5737        1.0402  0.0359  257.2277
    358            0.7126        0.9913       0.6042            0.6042        0.9526  0.0358  262.1607
    359            0.5748        0.9915       0.5135            0.5135        1.2155  0.0358  250.9658
    360            0.6528        1.0000       0.5691            0.5691        1.0416  0.0357  266.6535
    361            0.7087        0.9638       0.6038            0.6038        0.9852  0.0356  227.7615
    362            0.6570        1.0124       0.5775            0.5775        1.0348  0.0355  261.3714
    363            [36m0.7296[0m        1.0311       0.5887            0.5887        0.9641  0.0355  234.2157
    364            0.6551        0.9985       0.5598            0.5598        1.0589  0.0354  235.0360
    365            0.6983        0.9977       0.5818            0.5818        0.9871  0.0353  235.5044
    366            0.6829        1.0049       0.5644            0.5644        1.0053  0.0353  231.7540
    367            0.6138        0.9704       0.5285            0.5285        1.0813  0.0352  233.0022
    368            0.6941        0.9920       0.6011            0.6011        1.0031  0.0351  225.6382
    369            0.6775        1.0022       0.5841            0.5841        0.9807  0.0350  224.1906
    370            0.6497        0.9970       0.5579            0.5579        1.0360  0.0350  228.5910
    371            0.6821        1.0130       0.5926            0.5926        0.9808  0.0349  220.0289
    372            0.6971        0.9954       0.5953            0.5953        0.9674  0.0348  237.9643
    373            0.7242        1.0010       0.5891            0.5891        0.9631  0.0348  209.4738
    374            [36m0.7373[0m        1.0066       [35m0.6142[0m            [31m0.6142[0m        [94m0.9417[0m  0.0347  224.9854
    375            0.6794        0.9819       0.5822            0.5822        1.0166  0.0346  222.8104
    376            0.6809        1.0050       0.5795            0.5795        1.0041  0.0345  241.7072
    377            0.7052        1.0001       0.5922            0.5922        0.9809  0.0345  196.3003
    378            0.7072        1.0169       0.5976            0.5976        0.9677  0.0344  199.8191
    379            0.6373        0.9893       0.5521            0.5521        1.0501  0.0343  197.9282
    380            0.6875        0.9771       0.5802            0.5802        1.0072  0.0342  202.0933
    381            0.6389        1.0097       0.5610            0.5610        1.0547  0.0342  198.3098
    382            [36m0.7434[0m        1.0142       [35m0.6150[0m            [31m0.6150[0m        [94m0.9402[0m  0.0341  228.6534
    383            0.6944        1.0026       0.5992            0.5992        0.9788  0.0340  229.2576
    384            0.7245        0.9608       0.6053            0.6053        0.9737  0.0340  231.3395
    385            0.6771        0.9751       0.5945            0.5945        0.9810  0.0339  220.6516
    386            0.7068        0.9639       0.6011            0.6011        0.9587  0.0338  223.8904
    387            0.6617        1.0171       0.5633            0.5633        1.0212  0.0337  221.2296
    388            0.7330        0.9979       0.6088            0.6088        0.9504  0.0337  217.4394
    389            0.6875        0.9867       0.5910            0.5910        0.9796  0.0336  222.2418
    390            0.7110        0.9930       0.6038            0.6038        0.9717  0.0335  215.3359
    391            0.6277        1.0135       0.5513            0.5513        1.0545  0.0334  235.4715
    392            0.7033        0.9956       0.6011            0.6011        0.9705  0.0334  220.4743
    393            0.7006        0.9729       0.5972            0.5972        0.9585  0.0333  226.0581
    394            0.6508        1.0042       0.5733            0.5733        1.0220  0.0332  222.6024
    395            0.7141        1.0276       0.6123            0.6123        0.9630  0.0331  232.2742
