  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr      dur
    342            [36m0.8480[0m        0.9610       0.5772            0.5772        1.0398  0.0148  71.8114
    343            0.6844        0.9758       0.4911            0.4911        1.4035  0.0148  69.7262
    344            0.8052        1.0176       0.5567            0.5567        1.1278  0.0147  73.7622
    345            0.8225        0.9657       0.5640            0.5640        1.0861  0.0147  87.4292
    346            0.8407        0.9629       0.5648            0.5648        1.0632  0.0147  79.4754
    347            0.7647        0.9866       0.5347            0.5347        1.1700  0.0146  71.4667
    348            0.8171        0.9519       0.5571            0.5571        1.1062  0.0146  72.5150
    349            0.8345        0.9658       0.5714            0.5714        1.1038  0.0146  85.7859
    350            [36m0.8484[0m        0.9463       0.5714            0.5714        1.0778  0.0146  80.6515
    351            0.8349        0.9517       0.5791            0.5791        1.0759  0.0145  76.5906
    352            0.8241        0.9489       0.5845            0.5845        1.0516  0.0145  76.1721
    353            0.8268        0.9405       0.5648            0.5648        1.0978  0.0145  82.2870
    354            0.8329        0.9721       0.5706            0.5706        1.0716  0.0144  84.2609
    355            0.7666        0.9803       0.5316            0.5316        1.1597  0.0144  73.0145
    356            0.7812        0.9635       0.5490            0.5490        1.1653  0.0144  81.6392
    357            0.8353        0.9934       0.5756            0.5756        1.0624  0.0144  78.6920
    358            0.8063        [32m0.9096[0m       0.5675            0.5675        1.1339  0.0143  70.3473
    359            0.7994        0.9265       0.5397            0.5397        1.1665  0.0143  67.6912
    360            0.7184        0.9589       0.4985            0.4985        1.2773  0.0143  68.3576
    361            0.8337        1.0020       0.5760            0.5760        1.0888  0.0142  70.2847
    362            0.7967        0.9399       0.5478            0.5478        1.1157  0.0142  73.7488
    363            0.8268        0.9602       0.5675            0.5675        1.0877  0.0142  70.9993
    364            0.8380        0.9623       0.5637            0.5637        1.1051  0.0142  70.5137
    365            0.8341        0.9219       0.5590            0.5590        1.1086  0.0141  71.1502
    366            0.8221        0.9254       0.5521            0.5521        1.1717  0.0141  66.0459
    367            0.8410        [32m0.8848[0m       0.5602            0.5602        1.0857  0.0141  70.7150
    368            0.8356        0.8982       0.5498            0.5498        1.1505  0.0140  70.7213
    369            0.7971        0.9783       0.5536            0.5536        1.1229  0.0140  70.4706
    370            0.8310        0.9221       0.5575            0.5575        1.1111  0.0140  69.7686
    371            0.8260        0.9219       0.5579            0.5579        1.1568  0.0140  67.5260
    372            0.8356        0.9207       0.5718            0.5718        1.0722  0.0139  72.4964
    373            0.8040        0.9155       0.5502            0.5502        1.1229  0.0139  77.5254
    374            0.8079        0.9248       0.5729            0.5729        1.1264  0.0139  73.3722
    375            [36m0.8623[0m        0.9344       0.5891            0.5891        1.0666  0.0138  68.0446
    376            0.8461        0.9154       0.5679            0.5679        1.0908  0.0138  64.9848
    377            0.8414        0.8993       0.5478            0.5478        1.1412  0.0138  67.7830
    378            0.8457        0.9057       0.5656            0.5656        1.0635  0.0138  73.1917
    379            0.7998        0.9560       0.5590            0.5590        1.1444  0.0137  69.8139
    380            0.8422        0.9511       0.5671            0.5671        1.1166  0.0137  69.2841
    381            0.8171        0.9290       0.5413            0.5413        1.1390  0.0137  64.3875
    382            0.8600        0.9253       0.5590            0.5590        1.1133  0.0136  68.8545
    383            0.7901        0.9235       0.5367            0.5367        1.1727  0.0136  70.0360
    384            0.8318        0.9090       0.5540            0.5540        1.1312  0.0136  69.3674
    385            0.7812        0.9147       0.5490            0.5490        1.2221  0.0136  65.3041
    386            0.8503        0.9311       0.5706            0.5706        1.1105  0.0135  62.8300
    387            [36m0.8661[0m        0.8961       0.5938            0.5938        1.0453  0.0135  68.5697
    388            0.7940        0.9126       0.5548            0.5548        1.1506  0.0135  70.8058
    389            0.8619        0.9248       0.5687            0.5687        1.0686  0.0134  68.5961
    390            0.7963        [32m0.8828[0m       0.5355            0.5355        1.1785  0.0134  66.4874
    391            0.8611        0.9227       0.5872            0.5872        1.0660  0.0134  61.7167
    392            0.8484        0.9053       0.5710            0.5710        1.0903  0.0133  68.9490
    393            0.8410        0.9415       0.5475            0.5475        1.1301  0.0133  76.5641
    394            0.8245        0.9145       0.5428            0.5428        1.1557  0.0133  67.4648
    395            0.8245        0.9587       0.5602            0.5602        1.1254  0.0133  65.5393
    396            [36m0.8731[0m        0.8952       [35m0.6034[0m            [31m0.6034[0m        1.0225  0.0132  64.9091
    397            0.8557        [32m0.8652[0m       0.5571            0.5571        1.1199  0.0132  77.8340
    398            0.8430        0.8753       0.5718            0.5718        1.1126  0.0132  71.3223
    399            0.8488        0.8696       0.5610            0.5610        1.1418  0.0131  68.8615
    400            0.8627        0.9218       0.5864            0.5864        1.0762  0.0131  69.8717
    401            0.8387        0.9067       0.5640            0.5640        1.1440  0.0131  64.0106
    402            0.8210        0.9057       0.5721            0.5721        1.1321  0.0130  71.4458
    403            0.7940        0.9152       0.5401            0.5401        1.1883  0.0130  74.9016
    404            0.8063        0.9020       0.5602            0.5602        1.1560  0.0130  65.1236
    405            0.8561        0.8966       0.5613            0.5613        1.1081  0.0130  64.9890
    406            [36m0.8819[0m        0.8906       0.6011            0.6011        1.0267  0.0129  67.5331
    407            0.8623        0.8857       0.5706            0.5706        1.1395  0.0129  73.9340
    408            0.8268        0.8885       0.5513            0.5513        1.1697  0.0129  71.2472
    409            0.8314        0.9082       0.5579            0.5579        1.1598  0.0128  68.7896
    410            0.8619        [32m0.8613[0m       0.5621            0.5621        1.1130  0.0128  67.1981
    411            0.8302        0.9355       0.5424            0.5424        1.1795  0.0128  67.8574
    412            0.8538        0.9254       0.5880            0.5880        1.0814  0.0127  74.9804
    413            0.8264        0.8866       0.5494            0.5494        1.1522  0.0127  64.2810
    414            0.8700        0.8635       0.5718            0.5718        1.0824  0.0127  65.1184
    415            [36m0.8970[0m        [32m0.8438[0m       0.5856            0.5856        1.0617  0.0127  65.3712
    416            0.8538        0.8717       0.5845            0.5845        1.0779  0.0126  66.1001
    417            0.8125        0.9036       0.5451            0.5451        1.2134  0.0126  71.9328
    418            0.8758        0.9000       0.5694            0.5694        1.0635  0.0126  70.0180
    419            0.8627        0.8557       0.5590            0.5590        1.1408  0.0125  69.8189
    420            0.8171        0.8767       0.5505            0.5505        1.1853  0.0125  69.1109
    421            0.8534        0.8963       0.5745            0.5745        1.1099  0.0125  75.2620
    422            0.8877        0.8842       0.5872            0.5872        1.0602  0.0124  70.0678
    423            0.8422        0.8933       0.5629            0.5629        1.1483  0.0124  70.2112
    424            0.8796        0.8474       0.5864            0.5864        1.0698  0.0124  72.5912
    425            0.8696        0.8545       0.5579            0.5579        1.1236  0.0124  66.8963
    426            0.8846        [32m0.8277[0m       0.5640            0.5640        1.1033  0.0123  73.5830
    427            [36m0.9005[0m        0.9180       0.5810            0.5810        1.0581  0.0123  70.8995
    428            0.8765        0.8414       0.5829            0.5829        1.0876  0.0123  67.4182
    429            0.7334        0.9041       0.5147            0.5147        1.3853  0.0122  64.4032
    430            0.8673        0.8830       0.5679            0.5679        1.0998  0.0122  66.7525
    431            0.8823        0.8546       0.5814            0.5814        1.0885  0.0122  74.1445
    432            0.8831        0.9003       0.5525            0.5525        1.1164  0.0121  72.4925
    433            0.8935        0.8987       0.5764            0.5764        1.0710  0.0121  71.2072
    434            0.8881        0.8725       0.5721            0.5721        1.0769  0.0121  66.7672
    435            0.7693        0.8395       0.5062            0.5062        1.2975  0.0120  68.2566
    436            0.7886        0.8504       0.5312            0.5312        1.2451  0.0120  73.7059
    437            0.8850        0.8462       0.5721            0.5721        1.0855  0.0120  70.2470
    438            0.8117        0.8796       0.5467            0.5467        1.2312  0.0120  70.7348
    439            0.8561        0.8701       0.5621            0.5621        1.1391  0.0119  67.7063
    440            0.8812        0.8910       0.5768            0.5768        1.0724  0.0119  65.3313
    441            0.8627        0.8503       0.5775            0.5775        1.1008  0.0119  67.7513
    442            0.8792        0.8585       0.5729            0.5729        1.1073  0.0118  68.5006
    443            0.8661        0.8605       0.5691            0.5691        1.0974  0.0118  66.8886
    444            0.8542        0.8534       0.5536            0.5536        1.1793  0.0118  66.7757
    445            [36m0.9012[0m        0.8561       0.5949            0.5949        1.0536  0.0117  65.2538
    446            0.8337        [32m0.8202[0m       0.5505            0.5505        1.2059  0.0117  64.3341
    447            0.8692        0.8998       0.5575            0.5575        1.1590  0.0117  69.3541
    448            0.8858        0.8377       0.5602            0.5602        1.1429  0.0116  62.2448
    449            0.8526        0.8792       0.5532            0.5532        1.1865  0.0116  60.6176
    450            0.8646        0.8367       0.5656            0.5656        1.1070  0.0116  59.0818
    451            0.8561        [32m0.8114[0m       0.5594            0.5594        1.1049  0.0116  65.1111
    452            0.8765        0.8412       0.5571            0.5571        1.1472  0.0115  68.5963
    453            0.8630        0.8537       0.5509            0.5509        1.1434  0.0115  63.1074
    454            0.8912        0.8426       0.5721            0.5721        1.0932  0.0115  62.7243
    455            0.8507        0.8673       0.5471            0.5471        1.2378  0.0114  58.3430
    456            0.8889        0.8766       0.5714            0.5714        1.1121  0.0114  69.3561
    457            [36m0.9128[0m        0.8197       0.5868            0.5868        1.0717  0.0114  70.1137
    458            0.8908        0.8687       0.5667            0.5667        1.1008  0.0113  62.2995
    459            0.8445        0.8479       0.5432            0.5432        1.2230  0.0113  64.1598
    460            0.8380        0.8588       0.5359            0.5359        1.1937  0.0113  60.3811
    461            0.8970        0.8863       0.5725            0.5725        1.0891  0.0112  61.1747
    462            0.8731        0.8615       0.5721            0.5721        1.1308  0.0112  70.0543
    463            0.9012        0.8532       0.5829            0.5829        1.0822  0.0112  63.6013
    464            0.8762        0.8226       0.5563            0.5563        1.1375  0.0111  64.0518
Stopping since valid_loss has not improved in the last 200 epochs.
Elapsed time: 41668.85709285736 seconds
